[Fri Sep 05 20:46:41.945726 2014] [:error] [pid 3699] [client 127.0.0.1:36502] PHP Warning:  mysqli::mysqli(): (28000/1045): Access denied for user 'root'@'localhost' (using password: YES) in /var/www/estruturado/classes/conexao.php on line 18, referer: http://estruturado.local/login.php
[Fri Sep 05 20:46:41.945789 2014] [:error] [pid 3699] [client 127.0.0.1:36502] PHP Warning:  mysqli::query(): Couldn't fetch Db in /var/www/estruturado/login.php on line 28, referer: http://estruturado.local/login.php
[Fri Sep 05 20:46:48.819974 2014] [:error] [pid 3055] [client 127.0.0.1:36506] PHP Warning:  mysqli::mysqli(): (28000/1045): Access denied for user 'root'@'localhost' (using password: YES) in /var/www/estruturado/classes/conexao.php on line 18, referer: http://estruturado.local/login.php
[Fri Sep 05 20:46:48.820059 2014] [:error] [pid 3055] [client 127.0.0.1:36506] PHP Warning:  mysqli::query(): Couldn't fetch Db in /var/www/estruturado/login.php on line 28, referer: http://estruturado.local/login.php
[Fri Sep 05 20:48:10.061290 2014] [:error] [pid 3055] [client 127.0.0.1:36515] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Fri Sep 05 20:48:10.061368 2014] [:error] [pid 3055] [client 127.0.0.1:36515] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Fri Sep 05 20:48:10.061388 2014] [:error] [pid 3055] [client 127.0.0.1:36515] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:48:10.061401 2014] [:error] [pid 3055] [client 127.0.0.1:36515] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:48:10.061429 2014] [:error] [pid 3055] [client 127.0.0.1:36515] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:50:34.417683 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Fri Sep 05 20:50:34.417777 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Fri Sep 05 20:50:34.417793 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:50:34.417804 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:50:34.417813 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:50:37.234486 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Fri Sep 05 20:50:37.234542 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Fri Sep 05 20:50:37.234557 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:50:37.234566 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:50:37.234575 2014] [:error] [pid 7242] [client 127.0.0.1:36522] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:51:27.683868 2014] [:error] [pid 5295] [client 127.0.0.1:36528] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Fri Sep 05 20:51:27.683944 2014] [:error] [pid 5295] [client 127.0.0.1:36528] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Fri Sep 05 20:51:27.683966 2014] [:error] [pid 5295] [client 127.0.0.1:36528] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:51:27.683980 2014] [:error] [pid 5295] [client 127.0.0.1:36528] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:51:27.683993 2014] [:error] [pid 5295] [client 127.0.0.1:36528] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:51:36.366213 2014] [:error] [pid 3054] [client 127.0.0.1:36529] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8, referer: http://estruturado.local/login.php
[Fri Sep 05 20:51:36.366278 2014] [:error] [pid 3054] [client 127.0.0.1:36529] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15, referer: http://estruturado.local/login.php
[Fri Sep 05 20:51:36.366296 2014] [:error] [pid 3054] [client 127.0.0.1:36529] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16, referer: http://estruturado.local/login.php
[Fri Sep 05 20:51:36.366309 2014] [:error] [pid 3054] [client 127.0.0.1:36529] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16, referer: http://estruturado.local/login.php
[Fri Sep 05 20:51:36.366321 2014] [:error] [pid 3054] [client 127.0.0.1:36529] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16, referer: http://estruturado.local/login.php
[Fri Sep 05 20:52:09.672844 2014] [:error] [pid 3055] [client 127.0.0.1:36535] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8, referer: http://estruturado.local/login.php
[Fri Sep 05 20:52:09.672908 2014] [:error] [pid 3055] [client 127.0.0.1:36535] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15, referer: http://estruturado.local/login.php
[Fri Sep 05 20:52:09.672946 2014] [:error] [pid 3055] [client 127.0.0.1:36535] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16, referer: http://estruturado.local/login.php
[Fri Sep 05 20:52:09.672960 2014] [:error] [pid 3055] [client 127.0.0.1:36535] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16, referer: http://estruturado.local/login.php
[Fri Sep 05 20:52:09.672971 2014] [:error] [pid 3055] [client 127.0.0.1:36535] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16, referer: http://estruturado.local/login.php
[Fri Sep 05 20:53:34.132959 2014] [:error] [pid 7240] [client 127.0.0.1:36540] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Fri Sep 05 20:53:34.133046 2014] [:error] [pid 7240] [client 127.0.0.1:36540] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Fri Sep 05 20:53:34.133070 2014] [:error] [pid 7240] [client 127.0.0.1:36540] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:53:34.133085 2014] [:error] [pid 7240] [client 127.0.0.1:36540] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:53:34.133099 2014] [:error] [pid 7240] [client 127.0.0.1:36540] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:55:26.853711 2014] [:error] [pid 7242] [client 127.0.0.1:36794] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Fri Sep 05 20:55:26.853754 2014] [:error] [pid 7242] [client 127.0.0.1:36794] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Fri Sep 05 20:55:26.853767 2014] [:error] [pid 7242] [client 127.0.0.1:36794] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:55:26.853776 2014] [:error] [pid 7242] [client 127.0.0.1:36794] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:55:26.853784 2014] [:error] [pid 7242] [client 127.0.0.1:36794] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 21:07:54.665660 2014] [:error] [pid 3699] [client 127.0.0.1:37079] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8, referer: http://estruturado.local/login.php
[Fri Sep 05 21:07:54.665740 2014] [:error] [pid 3699] [client 127.0.0.1:37079] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15, referer: http://estruturado.local/login.php
[Fri Sep 05 21:07:54.665765 2014] [:error] [pid 3699] [client 127.0.0.1:37079] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16, referer: http://estruturado.local/login.php
[Fri Sep 05 21:07:54.665784 2014] [:error] [pid 3699] [client 127.0.0.1:37079] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16, referer: http://estruturado.local/login.php
